# SynthV/synth3 synthetic spectrum, Teff = 5215 K, log g = 3.55, normalized; decimated by 2 to 0.013 A/px (0.6 km/s at 6000 A, still oversampling the 1 km/s TODCOR grid)
# cut from 5215K_logg355.prf over 5650-6850 A, every 2th point
# wavelength [Angstrom, air]  normalized flux
6213.9488  0.991868
6213.9612  0.995252
6213.9736  0.996209
6213.9861  0.995688
6213.9985  0.994400
6214.0109  0.992833
6214.0234  0.991014
6214.0358  0.989339
6214.0482  0.987744
6214.0606  0.986321
6214.0731  0.985624
6214.0855  0.985333
6214.0979  0.985647
6214.1104  0.986064
6214.1228  0.986410
6214.1352  0.986506
6214.1476  0.986546
6214.1601  0.986910
6214.1725  0.987930
6214.1849  0.989459
6214.1974  0.991732
6214.2098  0.993866
6214.2222  0.995848
6214.2346  0.997005
6214.2471  0.997540
6214.2595  0.997513
6214.2719  0.996307
6214.2844  0.994626
6214.2968  0.992334
6214.3092  0.989728
6214.3216  0.987278
6214.3341  0.985283
6214.3465  0.984623
6214.3589  0.985105
6214.3714  0.986578
6214.3838  0.988905
6214.3962  0.991022
6214.4086  0.992410
6214.4211  0.992649
6214.4335  0.991326
6214.4459  0.987857
6214.4584  0.982549
6214.4708  0.975729
6214.4832  0.965263
6214.4956  0.947184
6214.5081  0.911894
6214.5205  0.848309
6214.5329  0.755827
6214.5454  0.650668
6214.5578  0.557057
6214.5702  0.489122
6214.5826  0.447868
6214.5951  0.429910
6214.6075  0.432905
6214.6199  0.457107
6214.6324  0.505163
6214.6448  0.579316
6214.6572  0.676404
6214.6697  0.780147
6214.6821  0.869785
6214.6945  0.930923
6214.7069  0.965185
6214.7194  0.982367
6214.7318  0.989839
6214.7442  0.993107
6214.7567  0.994252
6214.7691  0.995225
6214.7815  0.996198
6214.7939  0.997051
6214.8064  0.997257
6214.8188  0.997462
6214.8312  0.997668
6214.8437  0.997179
6214.8561  0.996563
6214.8685  0.995947
6214.8810  0.995219
6214.8934  0.994393
6214.9058  0.993568
6214.9182  0.992945
6214.9307  0.993004
6214.9431  0.992911
6214.9555  0.992592
6214.9680  0.991574
6214.9804  0.989014
6214.9928  0.985348
6215.0053  0.978714
6215.0177  0.968723
6215.0301  0.953217
6215.0425  0.926822
6215.0550  0.878887
6215.0674  0.800001
6215.0798  0.689667
6215.0923  0.571508
6215.1047  0.473670
6215.1171  0.408265
6215.1296  0.372494
6215.1420  0.359932
6215.1544  0.367325
6215.1668  0.395487
6215.1793  0.446718
6215.1917  0.518346
6215.2041  0.595544
6215.2166  0.658202
6215.2290  0.701367
6215.2414  0.735880
6215.2539  0.773810
6215.2663  0.818338
6215.2787  0.864642
6215.2912  0.904443
6215.3036  0.930950
6215.3160  0.942053
6215.3284  0.936651
6215.3409  0.909671
6215.3533  0.854474
6215.3657  0.770659
6215.3782  0.672471
6215.3906  0.582329
6215.4030  0.515906
6215.4155  0.477210
6215.4279  0.464523
6215.4403  0.476657
6215.4528  0.515183
6215.4652  0.581963
6215.4776  0.674044
6215.4900  0.776725
6215.5025  0.867330
6215.5149  0.930437
6215.5273  0.965968
6215.5398  0.983020
6215.5522  0.990205
6215.5646  0.993232
6215.5771  0.994996
6215.5895  0.995834
6215.6019  0.996136
6215.6144  0.996038
6215.6268  0.995596
6215.6392  0.994911
6215.6516  0.994225
6215.6641  0.993402
6215.6765  0.992563
6215.6889  0.991872
6215.7014  0.991512
6215.7138  0.991151
6215.7262  0.990775
6215.7387  0.990270
6215.7511  0.989765
6215.7635  0.989260
6215.7760  0.988858
6215.7884  0.987249
6215.8008  0.983605
6215.8133  0.974343
6215.8257  0.958385
6215.8381  0.935739
6215.8506  0.909654
6215.8630  0.886418
6215.8754  0.871518
6215.8878  0.870033
6215.9003  0.881902
6215.9127  0.904094
6215.9251  0.929864
6215.9376  0.953990
6215.9500  0.971991
6215.9624  0.983547
6215.9749  0.990034
6215.9873  0.993808
6215.9997  0.995797
6216.0122  0.996878
6216.0246  0.997311
6216.0370  0.996971
6216.0495  0.996632
6216.0619  0.996164
6216.0743  0.995668
6216.0868  0.995835
6216.0992  0.996466
6216.1116  0.997306
6216.1241  0.998088
6216.1365  0.998703
6216.1489  0.999108
6216.1614  0.999188
6216.1738  0.999268
6216.1862  0.999251
6216.1987  0.998999
6216.2111  0.998746
6216.2235  0.998238
6216.2359  0.996500
6216.2484  0.991546
6216.2608  0.979750
6216.2732  0.952440
6216.2857  0.899753
6216.2981  0.817608
6216.3105  0.715382
6216.3230  0.614064
6216.3354  0.534066
6216.3478  0.484754
6216.3603  0.467275
6216.3727  0.481601
6216.3851  0.528636
6216.3976  0.607990
6216.4100  0.710371
6216.4224  0.814615
6216.4349  0.898719
6216.4473  0.952281
6216.4597  0.979876
6216.4722  0.992155
6216.4846  0.996737
6216.4970  0.998382
6216.5095  0.998993
6216.5219  0.999242
6216.5343  0.999318
6216.5468  0.999389
6216.5592  0.999460
6216.5716  0.999333
6216.5841  0.999153
6216.5965  0.998973
6216.6089  0.998483
6216.6214  0.997786
6216.6338  0.996702
6216.6462  0.995654
6216.6587  0.994653
6216.6711  0.994011
6216.6835  0.993745
6216.6960  0.994397
6216.7084  0.995197
6216.7208  0.996355
6216.7333  0.997417
6216.7457  0.998289
6216.7581  0.998907
6216.7706  0.999100
6216.7830  0.998941
6216.7954  0.998285
6216.8079  0.997042
6216.8203  0.995095
6216.8327  0.992677
6216.8452  0.989673
6216.8576  0.986785
6216.8700  0.984635
6216.8825  0.983688
6216.8949  0.984750
6216.9073  0.986635
6216.9198  0.989560
6216.9322  0.992494
6216.9446  0.995135
6216.9571  0.997212
6216.9695  0.998406
6216.9819  0.999203
6216.9944  0.999648
6217.0068  0.999797
6217.0192  0.999879
6217.0317  0.999911
6217.0441  0.999913
6217.0565  0.999916
6217.0690  0.999918
6217.0814  0.999920
6217.0938  0.999922
6217.1063  0.999923
6217.1187  0.999923
6217.1312  0.999922
6217.1436  0.999922
6217.1560  0.999921
6217.1685  0.999921
6217.1809  0.999920
6217.1933  0.999920
6217.2058  0.999920
6217.2182  0.999919
6217.2306  0.999919
6217.2431  0.999918
6217.2555  0.999917
6217.2679  0.999915
6217.2804  0.999913
6217.2928  0.999912
6217.3052  0.999910
6217.3177  0.999870
6217.3301  0.999711
6217.3425  0.999552
6217.3550  0.999394
6217.3674  0.999235
6217.3798  0.999076
6217.3923  0.998621
6217.4047  0.997882
6217.4171  0.997144
6217.4296  0.996405
6217.4420  0.995667
6217.4545  0.994928
6217.4669  0.995154
6217.4793  0.995654
6217.4918  0.996347
6217.5042  0.997225
6217.5166  0.998004
6217.5291  0.998465
6217.5415  0.998925
6217.5539  0.998619
6217.5664  0.998288
6217.5788  0.996836
6217.5912  0.993246
6217.6037  0.986774
6217.6161  0.974065
6217.6285  0.954539
6217.6410  0.929090
6217.6534  0.901787
6217.6658  0.879309
6217.6783  0.866696
6217.6907  0.868131
6217.7032  0.882931
6217.7156  0.906332
6217.7280  0.932510
6217.7405  0.955357
6217.7529  0.972211
6217.7653  0.982511
6217.7778  0.987691
6217.7902  0.990222
6217.8026  0.991163
6217.8151  0.991654
6217.8275  0.990983
6217.8399  0.990008
6217.8524  0.987927
6217.8648  0.985859
6217.8773  0.983821
6217.8897  0.982270
6217.9021  0.981951
6217.9146  0.982741
6217.9270  0.983967
6217.9394  0.985989
6217.9519  0.988311
6217.9643  0.990959
6217.9767  0.993446
6217.9892  0.995448
6218.0016  0.996938
6218.0140  0.997604
6218.0265  0.997133
6218.0389  0.996404
6218.0514  0.995674
6218.0638  0.994140
6218.0762  0.992595
6218.0887  0.991083
6218.1011  0.989749
6218.1135  0.988628
6218.1260  0.987689
6218.1384  0.987476
6218.1508  0.987889
6218.1633  0.989090
6218.1757  0.990725
6218.1882  0.992719
6218.2006  0.994376
6218.2130  0.995496
6218.2255  0.995663
6218.2379  0.994092
6218.2503  0.991496
6218.2628  0.987853
6218.2752  0.983904
6218.2876  0.980915
6218.3001  0.979889
6218.3125  0.981604
6218.3250  0.984708
6218.3374  0.988626
6218.3498  0.992543
6218.3623  0.995443
6218.3747  0.997582
6218.3871  0.998740
6218.3996  0.999252
6218.4120  0.999525
6218.4244  0.999621
6218.4369  0.999637
6218.4493  0.999583
6218.4618  0.999463
6218.4742  0.999343
6218.4866  0.999222
6218.4991  0.999102
6218.5115  0.998982
6218.5239  0.998561
6218.5364  0.998014
6218.5488  0.997466
6218.5613  0.996919
6218.5737  0.996372
6218.5861  0.995825
6218.5986  0.996187
6218.6110  0.996634
6218.6234  0.997088
6218.6359  0.997675
6218.6483  0.998261
6218.6608  0.998770
6218.6732  0.998954
6218.6856  0.999139
6218.6981  0.999261
6218.7105  0.999257
6218.7229  0.999254
6218.7354  0.999231
6218.7478  0.999186
6218.7603  0.999141
6218.7727  0.999097
6218.7851  0.999052
6218.7976  0.999007
6218.8100  0.998618
6218.8224  0.998112
6218.8349  0.997607
6218.8473  0.997101
6218.8598  0.996595
6218.8722  0.996070
6218.8846  0.994759
6218.8971  0.993493
6218.9095  0.992666
6218.9219  0.992080
6218.9344  0.992728
6218.9468  0.993375
6218.9593  0.994363
6218.9717  0.995370
6218.9841  0.995909
6218.9966  0.996277
6219.0090  0.996264
6219.0214  0.995894
6219.0339  0.995291
6219.0463  0.993920
6219.0588  0.991441
6219.0712  0.987117
6219.0836  0.980010
6219.0961  0.970456
6219.1085  0.959414
6219.1210  0.948662
6219.1334  0.938960
6219.1458  0.928901
6219.1583  0.906622
6219.1707  0.841774
6219.1831  0.696058
6219.1956  0.485993
6219.2080  0.315221
6219.2205  0.230497
6219.2329  0.190980
6219.2453  0.168347
6219.2578  0.154647
6219.2702  0.147492
6219.2827  0.145893
6219.2951  0.149673
6219.3075  0.159443
6219.3200  0.176318
6219.3324  0.204241
6219.3448  0.257165
6219.3573  0.375684
6219.3697  0.581024
6219.3822  0.785584
6219.3946  0.908296
6219.4070  0.960987
6219.4195  0.979778
6219.4319  0.985698
6219.4444  0.987643
6219.4568  0.986879
6219.4692  0.983486
6219.4817  0.977738
6219.4941  0.970751
6219.5065  0.962457
6219.5190  0.954716
6219.5314  0.949041
6219.5439  0.946981
6219.5563  0.949091
6219.5687  0.955371
6219.5812  0.964196
6219.5936  0.973885
6219.6061  0.982601
6219.6185  0.989299
6219.6309  0.993668
6219.6434  0.996181
6219.6558  0.997363
6219.6683  0.997871
6219.6807  0.998378
6219.6931  0.998475
6219.7056  0.998572
6219.7180  0.998636
6219.7305  0.998695
6219.7429  0.998644
6219.7553  0.998557
6219.7678  0.998190
6219.7802  0.997660
6219.7927  0.996534
6219.8051  0.994836
6219.8175  0.992640
6219.8300  0.989309
6219.8424  0.984840
6219.8549  0.978641
6219.8673  0.969632
6219.8797  0.955790
6219.8922  0.936276
6219.9046  0.911844
6219.9171  0.885935
6219.9295  0.864250
6219.9419  0.852204
6219.9544  0.853380
6219.9668  0.867773
6219.9793  0.891400
6219.9917  0.919245
6220.0041  0.945195
6220.0166  0.965393
6220.0290  0.978226
6220.0415  0.986465
6220.0539  0.991112
6220.0663  0.993613
6220.0788  0.994248
6220.0912  0.994327
6220.1037  0.992400
6220.1161  0.989145
6220.1285  0.982551
6220.1410  0.972367
6220.1534  0.958434
6220.1659  0.941646
6220.1783  0.924363
6220.1907  0.909937
6220.2032  0.900776
6220.2156  0.899620
6220.2281  0.906706
6220.2405  0.920000
6220.2529  0.936908
6220.2654  0.954160
6220.2778  0.969273
6220.2903  0.980502
6220.3027  0.988177
6220.3151  0.992793
6220.3276  0.995136
6220.3400  0.996376
6220.3525  0.996553
6220.3649  0.995590
6220.3773  0.991870
6220.3898  0.984034
6220.4022  0.968688
6220.4147  0.942622
6220.4271  0.907529
6220.4395  0.867166
6220.4520  0.830111
6220.4644  0.805536
6220.4769  0.799180
6220.4893  0.812163
6220.5018  0.842199
6220.5142  0.881405
6220.5266  0.921013
6220.5391  0.953337
6220.5515  0.975218
6220.5640  0.987587
6220.5764  0.993163
6220.5888  0.995206
6220.6013  0.995430
6220.6137  0.995428
6220.6262  0.995228
6220.6386  0.995291
6220.6510  0.995291
6220.6635  0.994939
6220.6759  0.993182
6220.6884  0.987348
6220.7008  0.974190
6220.7133  0.949902
6220.7257  0.911729
6220.7381  0.864732
6220.7506  0.816645
6220.7630  0.779001
6220.7755  0.759948
6220.7879  0.763878
6220.8003  0.789939
6220.8128  0.832370
6220.8252  0.881045
6220.8377  0.925220
6220.8501  0.957908
6220.8626  0.977994
6220.8750  0.989077
6220.8874  0.994306
6220.8999  0.996375
6220.9123  0.997465
6220.9248  0.997383
6220.9372  0.996805
6220.9496  0.995771
6220.9621  0.994232
6220.9745  0.992747
6220.9870  0.991486
6220.9994  0.990788
6221.0119  0.991501
6221.0243  0.992499
6221.0367  0.994005
6221.0492  0.995613
6221.0616  0.996849
6221.0741  0.998011
6221.0865  0.998196
6221.0989  0.998187
6221.1114  0.997051
6221.1238  0.994433
6221.1363  0.989817
6221.1487  0.982781
6221.1612  0.973426
6221.1736  0.962591
6221.1860  0.951704
6221.1985  0.941890
6221.2109  0.933601
6221.2234  0.925207
6221.2358  0.913450
6221.2483  0.896047
6221.2607  0.872145
6221.2731  0.846256
6221.2856  0.823613
6221.2980  0.807536
6221.3105  0.798377
6221.3229  0.792581
6221.3354  0.787176
6221.3478  0.782356
6221.3602  0.782494
6221.3727  0.793456
6221.3851  0.817866
6221.3976  0.853807
6221.4100  0.894968
6221.4225  0.933164
6221.4349  0.963004
6221.4473  0.981388
6221.4598  0.990970
6221.4722  0.994928
6221.4847  0.995313
6221.4971  0.994719
6221.5096  0.993984
6221.5220  0.993450
6221.5344  0.993833
6221.5469  0.994631
6221.5593  0.995214
6221.5718  0.995006
6221.5842  0.991997
6221.5967  0.983991
6221.6091  0.969347
6221.6215  0.945399
6221.6340  0.915832
6221.6464  0.885898
6221.6589  0.863390
6221.6713  0.854851
6221.6838  0.863405
6221.6962  0.885898
6221.7086  0.916064
6221.7211  0.945847
6221.7335  0.969680
6221.7460  0.985187
6221.7584  0.993546
6221.7709  0.997476
6221.7833  0.998924
6221.7958  0.999237
6221.8082  0.998636
6221.8206  0.996692
6221.8331  0.992708
6221.8455  0.986367
6221.8580  0.978338
6221.8704  0.970264
6221.8829  0.964855
6221.8953  0.964675
6221.9077  0.969231
6221.9202  0.977141
6221.9326  0.985130
6221.9451  0.991671
6221.9575  0.996250
6221.9700  0.998341
6221.9824  0.999320
6221.9949  0.999749
6222.0073  0.999885
6222.0197  0.999905
6222.0322  0.999789
6222.0446  0.999634
6222.0571  0.999479
6222.0695  0.999324
6222.0820  0.999169
6222.0944  0.998840
6222.1068  0.998301
6222.1193  0.997762
6222.1317  0.997223
6222.1442  0.996684
6222.1566  0.996260
6222.1691  0.996599
6222.1815  0.997076
6222.1940  0.997745
6222.2064  0.998379
6222.2188  0.998996
6222.2313  0.999356
6222.2437  0.999641
6222.2562  0.999730
6222.2686  0.999820
6222.2811  0.999910
6222.2935  0.999913
6222.3060  0.999900
6222.3184  0.999887
6222.3308  0.999872
6222.3433  0.999853
6222.3557  0.999834
6222.3682  0.999815
6222.3806  0.999697
6222.3931  0.999577
6222.4055  0.999457
6222.4180  0.999094
6222.4304  0.998528
6222.4429  0.997963
6222.4553  0.997372
6222.4677  0.996586
6222.4802  0.995800
6222.4926  0.995013
6222.5051  0.994040
6222.5175  0.992978
6222.5300  0.991916
6222.5424  0.990592
6222.5549  0.988923
6222.5673  0.987255
6222.5797  0.986005
6222.5922  0.986774
6222.6046  0.988331
6222.6171  0.989820
6222.6295  0.990410
6222.6420  0.989430
6222.6544  0.988415
6222.6669  0.986853
6222.6793  0.985214
6222.6918  0.984579
6222.7042  0.984235
6222.7166  0.984211
6222.7291  0.985199
6222.7415  0.986187
6222.7540  0.987907
6222.7664  0.989957
6222.7789  0.992053
6222.7913  0.993715
6222.8038  0.994654
6222.8162  0.994773
6222.8287  0.993726
6222.8411  0.991616
6222.8535  0.989147
6222.8660  0.986575
6222.8784  0.984676
6222.8909  0.983844
6222.9033  0.984430
6222.9158  0.986016
6222.9282  0.988271
6222.9407  0.990414
6222.9531  0.991905
6222.9656  0.992389
6222.9780  0.991783
6222.9905  0.990312
6223.0029  0.988469
6223.0153  0.986787
6223.0278  0.985707
6223.0402  0.986022
6223.0527  0.986344
6223.0651  0.987836
6223.0776  0.989328
6223.0900  0.990782
6223.1025  0.992027
6223.1149  0.992809
6223.1274  0.993062
6223.1398  0.993017
6223.1523  0.992503
6223.1647  0.991675
6223.1771  0.990701
6223.1896  0.989816
6223.2020  0.989401
6223.2145  0.988986
6223.2269  0.989707
6223.2394  0.991263
6223.2518  0.993356
6223.2643  0.995161
6223.2767  0.996290
6223.2892  0.996587
6223.3016  0.995469
6223.3141  0.993391
6223.3265  0.990961
6223.3389  0.988471
6223.3514  0.987345
6223.3638  0.987700
6223.3763  0.989060
6223.3887  0.991722
6223.4012  0.994259
6223.4136  0.996683
6223.4261  0.998069
6223.4385  0.998986
6223.4510  0.999320
6223.4634  0.999654
6223.4759  0.999880
6223.4883  0.999896
6223.5008  0.999913
6223.5132  0.999923
6223.5257  0.999913
6223.5381  0.999903
6223.5505  0.999866
6223.5630  0.999677
6223.5754  0.999488
6223.5879  0.999244
6223.6003  0.998174
6223.6128  0.997105
6223.6252  0.996036
6223.6377  0.994496
6223.6501  0.992941
6223.6626  0.991387
6223.6750  0.991169
6223.6875  0.991486
6223.6999  0.992250
6223.7124  0.993739
6223.7248  0.995144
6223.7373  0.996333
6223.7497  0.997198
6223.7621  0.997439
6223.7746  0.997060
6223.7870  0.996525
6223.7995  0.995966
6223.8119  0.995272
6223.8244  0.994579
6223.8368  0.994088
6223.8493  0.993533
6223.8617  0.992098
6223.8742  0.987401
6223.8866  0.975946
6223.8991  0.952928
6223.9115  0.911958
6223.9240  0.852458
6223.9364  0.779862
6223.9489  0.707640
6223.9613  0.648911
6223.9738  0.611708
6223.9862  0.600108
6223.9987  0.614790
6224.0111  0.654990
6224.0236  0.717003
6224.0360  0.790299
6224.0484  0.859326
6224.0609  0.911401
6224.0733  0.943895
6224.0858  0.961170
6224.0982  0.971276
6224.1107  0.977468
6224.1231  0.981326
6224.1356  0.982277
6224.1480  0.979317
6224.1605  0.970195
6224.1729  0.951768
6224.1854  0.922852
6224.1978  0.885756
6224.2103  0.847334
6224.2227  0.817029
6224.2352  0.802982
6224.2476  0.809244
6224.2601  0.834722
6224.2725  0.872777
6224.2850  0.913797
6224.2974  0.949050
6224.3099  0.973586
6224.3223  0.988064
6224.3348  0.995035
6224.3472  0.998261
6224.3597  0.999182
6224.3721  0.999623
6224.3846  0.999683
6224.3970  0.999711
6224.4095  0.999411
6224.4219  0.998761
6224.4344  0.996767
6224.4468  0.992527
6224.4593  0.983398
6224.4717  0.968836
6224.4841  0.948529
6224.4966  0.925068
6224.5090  0.903771
6224.5215  0.890555
6224.5339  0.889544
6224.5464  0.901131
6224.5588  0.921539
6224.5713  0.944678
6224.5837  0.965016
6224.5962  0.979736
6224.6086  0.987440
6224.6211  0.990561
6224.6335  0.990201
6224.6460  0.988802
6224.6584  0.986845
6224.6709  0.985354
6224.6833  0.984105
6224.6958  0.983509
6224.7082  0.983630
6224.7207  0.984129
6224.7331  0.985738
6224.7456  0.987940
6224.7580  0.990214
6224.7705  0.992076
6224.7829  0.993077
6224.7954  0.992895
6224.8078  0.991481
6224.8203  0.989179
6224.8327  0.987024
6224.8452  0.985721
6224.8576  0.985838
6224.8701  0.987085
6224.8825  0.989198
6224.8950  0.991045
6224.9074  0.991655
6224.9199  0.990592
6224.9323  0.987459
6224.9448  0.981092
6224.9572  0.971942
6224.9697  0.960915
6224.9821  0.948735
6224.9946  0.936750
6225.0070  0.926878
6225.0195  0.919923
6225.0319  0.916322
6225.0444  0.916034
6225.0568  0.918917
6225.0693  0.925035
6225.0817  0.933945
6225.0942  0.944567
6225.1066  0.955930
6225.1191  0.966780
6225.1315  0.976086
6225.1440  0.983144
6225.1564  0.987425
6225.1689  0.989513
6225.1813  0.990128
6225.1938  0.989997
6225.2062  0.989750
6225.2187  0.989898
6225.2311  0.990799
6225.2436  0.992325
6225.2560  0.994029
6225.2685  0.995727
6225.2809  0.997188
6225.2934  0.997941
6225.3058  0.998653
6225.3183  0.999193
6225.3307  0.999334
6225.3432  0.999474
6225.3556  0.999418
6225.3681  0.999260
6225.3805  0.999088
6225.3930  0.997913
6225.4054  0.996739
6225.4179  0.994965
6225.4303  0.992128
6225.4428  0.988339
6225.4552  0.984552
6225.4677  0.981383
6225.4801  0.979268
6225.4926  0.979818
6225.5050  0.982152
6225.5175  0.985619
6225.5300  0.989518
6225.5424  0.993027
6225.5549  0.995665
6225.5673  0.997647
6225.5798  0.998349
6225.5922  0.998667
6225.6047  0.998577
6225.6171  0.998235
6225.6296  0.997930
6225.6420  0.997715
6225.6545  0.997943
6225.6669  0.998266
6225.6794  0.998568
6225.6918  0.998777
6225.7043  0.998985
6225.7167  0.998869
6225.7292  0.998468
6225.7416  0.998066
6225.7541  0.997670
6225.7665  0.997273
6225.7790  0.997064
6225.7914  0.997450
6225.8039  0.997836
6225.8163  0.998155
6225.8288  0.998394
6225.8412  0.998634
6225.8537  0.998238
6225.8661  0.997540
6225.8786  0.996842
6225.8910  0.995890
6225.9035  0.994909
6225.9159  0.994006
6225.9284  0.993758
6225.9408  0.993999
6225.9533  0.994410
6225.9658  0.994945
6225.9782  0.995413
6225.9907  0.995843
6226.0031  0.996232
6226.0156  0.996754
6226.0280  0.997291
6226.0405  0.997828
6226.0529  0.998366
6226.0654  0.998903
6226.0778  0.999440
6226.0903  0.999681
6226.1027  0.999674
6226.1152  0.999667
6226.1276  0.999660
6226.1401  0.999653
6226.1525  0.999646
6226.1650  0.999587
6226.1774  0.999306
6226.1899  0.998753
6226.2023  0.997849
6226.2148  0.996284
6226.2272  0.994416
6226.2397  0.991281
6226.2522  0.987903
6226.2646  0.983795
